SampleTimeFine,Gyr_X,Gyr_Y,Gyr_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Acc_X,Acc_Y,Acc_Z,Quat_q0,Quat_q1,Quat_q2,Quat_q3
1.516666667,0.000458,-0.001144,0.001602,0.030349,-0.001955,0.118927,0.035638,-0.037403,9.931526,0.999956,0.001464,0.001689,0.009137
1.525,0.001144,-0.006409,-0.000916,0.018612,-0.014583,0.08975,0.04421,-0.021925,9.902343,0.999956,0.001469,0.001663,0.009133
1.533333333,0.000229,-0.000687,0.007095,0.008992,-0.0194,0.045834,0.051755,-0.014641,9.858398,0.999956,0.00147,0.00166,0.00915
1.541666667,-0.007324,0.001144,0.000916,0.00959,-0.020427,0.119071,0.051222,-0.014952,9.93164,0.999956,0.001439,0.001665,0.00915
1.55,-0.007782,-0.003433,0.000687,0.044999,-0.029788,0.06012,0.014675,-0.015655,9.872932,0.999956,0.001407,0.001651,0.009154
1.558333333,0,-0.009842,0.012817,0.046665,-0.000945,0.16291,0.022379,-0.043946,9.975585,0.999955,0.001407,0.00161,0.009199
1.566666667,0.006638,0.002518,-0.001144,0.008063,0.002946,0.067812,0.059291,-0.036462,9.880258,0.999955,0.001435,0.001621,0.00919
1.575,0.001831,-0.01442,0.004578,0.013349,-0.0137,0.089795,0.051864,-0.021898,9.902341,0.999955,0.001443,0.001561,0.009214
1.583333333,-0.002747,-0.005264,0.005493,0.011035,-0.021234,0.15558,0.052632,-0.014649,9.968146,0.999955,0.001432,0.001539,0.009238
1.591666667,-0.000687,-0.003662,-0.003662,0.026371,-0.025206,0.118965,0.036773,-0.014676,9.93164,0.999955,0.001429,0.001524,0.009224
1.6,-0.002518,-0.006638,0.009842,0.028566,-0.018311,0.118874,0.037124,-0.022193,9.931525,0.999955,0.001419,0.001497,0.009257
1.608333333,-0.000687,-0.002747,0.003662,0.017926,-0.030707,0.097017,0.044059,-0.007353,9.909667,0.999955,0.001416,0.001486,0.009267
1.616666667,0.002289,-0.005722,0.001602,0.0488,-0.031318,0.140664,0.015,-0.014668,9.953499,0.999955,0.001426,0.001462,0.009265
1.625,0.003662,-0.000687,0.006409,0.007875,-0.04277,0.133641,0.051298,0.007475,9.946289,0.999955,0.001441,0.00146,0.009294
1.633333333,-0.00206,-0.006638,0.001602,0.0421,-0.029569,0.096767,0.022247,-0.014505,9.909553,0.999955,0.001433,0.001432,0.009292
1.641666667,0.007324,0.003891,0.000916,0.017692,-0.006984,0.119111,0.051108,-0.028994,9.931642,0.999955,0.001463,0.001449,0.009288
1.65,-0.002289,-0.009842,0.000916,0.046838,-0.015646,0.111571,0.022036,-0.028819,9.924315,0.999955,0.001454,0.001408,0.009287
1.658333333,-0.004578,0.006638,0.004578,0.035034,-0.027373,0.096935,0.029023,-0.014838,9.909668,0.999955,0.001435,0.001436,0.009299
1.666666667,0.000687,-0.000229,0.004349,0.020405,-0.000183,0.119016,0.050706,-0.037051,9.931526,0.999955,0.001438,0.001435,0.009303
1.675,0.00206,0,-0.000916,0.017175,-0.037496,0.104316,0.043945,0.000085,9.916992,0.999955,0.001447,0.001436,0.009284
1.683333333,0.007553,-0.003662,0.011673,0.025057,-0.008586,0.05314,0.04398,-0.028874,9.865723,0.999954,0.001478,0.001421,0.009328
1.691666667,0.007324,0.000229,0.010071,0.042575,-0.027812,0.067588,0.021963,-0.014348,9.880372,0.999954,0.001508,0.001423,0.009368
1.7,-0.001602,0.001602,-0.000229,0.025568,-0.00906,0.162999,0.043764,-0.028791,9.975586,0.999954,0.001502,0.00143,0.00936
1.708333333,0.001831,-0.008926,-0.000916,0.062401,-0.040722,0.060081,0.000367,-0.007249,9.873047,0.999954,0.00151,0.001393,0.009351
1.716666667,-0.004578,-0.004807,-0.001831,0.062533,-0.010887,0.052787,0.008209,-0.036695,9.865607,0.999954,0.001491,0.001373,0.009339
1.725,-0.000687,0.001831,0.000916,0.043806,-0.028847,0.155471,0.021897,-0.014677,9.968262,0.999954,0.001488,0.001381,0.009334
1.733333333,0.00618,0.000687,0.009155,0.017722,-0.013519,0.14838,0.051011,-0.021833,9.960938,0.999954,0.001514,0.001384,0.009366
1.741666667,0.000229,0.002747,0.000916,0.002522,-0.039851,0.148345,0.05848,0.007333,9.960938,0.999954,0.001515,0.001396,0.009371
1.75,-0.005493,-0.001602,0.005493,0.065089,-0.034526,0.155198,-0.000163,-0.014877,9.968147,0.999954,0.001492,0.00139,0.009383
1.758333333,-0.005493,-0.005264,0.006409,0.045511,-0.021915,0.096901,0.022189,-0.0222,9.909667,0.999954,0.001469,0.001368,0.009409
1.766666667,0.000687,-0.012131,0.001602,0.025012,-0.046324,0.177365,0.037469,0.00678,9.990118,0.999954,0.001473,0.001318,0.009414
1.775,0.000229,-0.002747,-0.000916,0.038447,0.002774,0.119043,0.036735,-0.043936,9.93164,0.999954,0.001474,0.001307,0.009392
1.783333333,0.000229,-0.01236,0.012589,0.033465,-0.018623,0.118858,0.03736,-0.021965,9.931524,0.999954,0.001475,0.001256,0.009428
1.791666667,-0.000687,0.001831,0.004578,0.041897,-0.013064,0.023728,0.029221,-0.029326,9.836426,0.999954,0.001472,0.001264,0.009441
1.8,0.006866,-0.005035,0.009155,0.051365,-0.037827,0.067491,0.014627,-0.007157,9.880371,0.999953,0.001501,0.001244,0.009476
1.808333333,-0.010071,0.000229,0.000916,0.021148,-0.038453,0.140926,0.043936,-0.000418,9.953613,0.999953,0.001459,0.001244,0.00947
1.816666667,-0.000229,-0.004578,-0.001144,0.037764,-0.034357,0.118754,0.029372,-0.008249,9.931526,0.999953,0.001459,0.001226,0.009462
1.825,-0.010986,0.002975,0,0.002913,-0.049574,0.119013,0.058471,0.014194,9.931642,0.999954,0.001413,0.001238,0.00945
1.833333333,-0.005722,0.000687,0,-0.010506,-0.015053,0.097187,0.080309,-0.0158,9.909553,0.999954,0.001389,0.001241,0.00944
1.841666667,0.000916,0.000229,0.020142,0.017582,-0.023683,0.141025,0.051259,-0.014615,9.953613,0.999953,0.001393,0.001243,0.00951
1.85,-0.000916,-0.002518,0.008011,0.033824,-0.020517,0.12629,0.03661,-0.022012,9.938964,0.999953,0.001389,0.001233,0.009525
1.858333333,-0.001602,0,0.004578,0.017666,-0.023894,0.1337,0.051269,-0.014716,9.946289,0.999953,0.001382,0.001233,0.009541
1.866666667,-0.004349,0.008469,-0.006409,0.036476,-0.006094,0.060312,0.036159,-0.037028,9.872933,0.999953,0.001364,0.001269,0.009511
1.875,0,-0.00618,0.005493,0.027504,-0.041992,0.104245,0.036876,-0.000001,9.916991,0.999953,0.001365,0.001243,0.009532
1.883333333,0.000687,-0.007782,0.008926,0.015631,-0.031092,0.12624,0.052049,-0.007412,9.938849,0.999953,0.001368,0.001212,0.009553
1.891666667,-0.001602,0.002747,0.006409,0.026348,-0.018891,0.075077,0.043832,-0.02204,9.887696,0.999953,0.001361,0.001223,0.009566
1.9,-0.002975,-0.00618,-0.00206,0.007141,-0.036393,0.053138,0.058504,-0.000351,9.865721,0.999953,0.001349,0.001198,0.009539
1.908333333,-0.00824,0.00206,-0.004578,0.036782,-0.037862,0.082237,0.029212,-0.007663,9.89502,0.999953,0.001315,0.001207,0.009508
1.916666667,-0.000458,-0.001144,0.001602,0.041267,-0.02333,0.11147,0.029115,-0.022678,9.924202,0.999953,0.001313,0.001202,0.009504
1.925,-0.003662,-0.016251,0.002747,0.040021,-0.031523,0.08958,0.029967,-0.0148,9.902342,0.999953,0.001299,0.001135,0.009501
1.933333333,-0.002975,-0.00206,0.002518,0.03402,-0.022313,0.118853,0.037965,-0.02244,9.931526,0.999953,0.001287,0.001127,0.009498
1.941666667,-0.009155,-0.001602,-0.004578,0.01228,-0.025344,0.170366,0.058661,-0.015028,9.982909,0.999954,0.001249,0.00112,0.009456
1.95,0.002289,0.002518,0.000916,0.026166,-0.027962,0.140847,0.043955,-0.015355,9.953499,0.999954,0.001259,0.001131,0.009453
1.958333333,-0.005493,-0.005264,-0.000916,0.029222,-0.045041,0.082254,0.036838,-0.000226,9.895019,0.999954,0.001236,0.001109,0.009443
1.966666667,-0.005264,-0.006638,0.008011,0.05518,-0.006596,0.104159,0.022589,-0.044621,9.916876,0.999954,0.001215,0.001082,0.009467
1.975,-0.003433,-0.002747,0.002747,0.043805,-0.049669,0.067486,0.022086,-0.000142,9.880371,0.999954,0.001201,0.001071,0.009463
1.983333333,0.01236,-0.002975,-0.001144,0.057378,-0.029328,0.111341,0.014886,-0.021805,9.924203,0.999954,0.001253,0.00106,0.009445
1.991666667,-0.000687,0.001831,0,0.044811,-0.018639,0.0823,0.029221,-0.029325,9.89502,0.999954,0.00125,0.001068,0.00944
2,-0.001373,-0.007324,0.015335,0.037058,-0.024373,0.148242,0.036695,-0.022146,9.960936,0.999954,0.001244,0.001038,0.009499
2.008333333,0.000916,-0.008011,0.006409,0.03726,-0.024355,0.118945,0.036952,-0.021936,9.931639,0.999954,0.001249,0.001005,0.009506
2.016666667,-0.000687,0.00824,-0.006409,0.012855,-0.025362,0.111661,0.058826,-0.014675,9.924204,0.999954,0.001246,0.00104,0.009476
2.025,-0.001831,0.011215,-0.003662,0.040598,-0.032939,0.089573,0.028834,-0.014724,9.902345,0.999954,0.001238,0.001087,0.009446
2.033333333,-0.005722,-0.003891,0.005264,0.038521,-0.017477,0.096884,0.035866,-0.029763,9.909552,0.999954,0.001215,0.001072,0.009455
2.041666667,-0.000916,-0.008926,0.006409,0.036297,-0.024746,0.089651,0.036989,-0.022011,9.902342,0.999954,0.001211,0.001035,0.00948
2.05,0.000916,-0.004807,0.007095,0.00748,-0.016582,0.04583,0.066801,-0.022051,9.858283,0.999954,0.001215,0.001016,0.009502
2.058333333,0,0.007553,0.005493,0.036074,-0.0246,0.089652,0.036309,-0.021973,9.902345,0.999953,0.001215,0.001048,0.009514
2.066666667,-0.00618,-0.003891,0.003433,0.020829,-0.02844,0.082295,0.050743,-0.015018,9.894904,0.999954,0.00119,0.001032,0.009513
2.075,0.00824,-0.005264,0,0.013801,-0.02603,0.104445,0.058811,-0.014308,9.916991,0.999953,0.001225,0.001011,0.009512
2.083333333,-0.005951,-0.000687,0.003433,0.046425,-0.0434,0.067392,0.022344,-0.006997,9.880256,0.999953,0.0012,0.001009,0.009515
2.091666667,-0.000916,-0.008011,0.000916,0.049276,-0.03598,0.045558,0.022302,-0.014686,9.858398,0.999954,0.001197,0.000976,0.00951
2.1,0.000687,-0.005264,-0.003891,0.043087,-0.003995,0.104264,0.037412,-0.044031,9.916877,0.999954,0.001201,0.000955,0.00948
2.108333333,-0.003662,-0.007095,0.001831,0.030046,-0.000949,0.119137,0.051563,-0.044097,9.931638,0.999954,0.001186,0.000926,0.009483
2.116666667,-0.001373,-0.002975,0.008011,0.027863,-0.007705,0.119001,0.051964,-0.037023,9.931525,0.999954,0.00118,0.000914,0.009499
2.125,-0.007324,-0.001602,0.006409,0.031727,-0.025021,0.148289,0.044011,-0.022278,9.960937,0.999954,0.00115,0.000908,0.009521
2.133333333,-0.009384,-0.001144,-0.001144,0.027846,-0.039233,0.14812,0.044107,-0.0084,9.960823,0.999954,0.001111,0.000904,0.00951
2.141666667,-0.007324,-0.008926,0.016479,0.040872,-0.021187,0.111633,0.036988,-0.029602,9.924314,0.999953,0.001081,0.000867,0.009558
2.15,0.003204,-0.005722,0.003433,0.031816,-0.025275,0.096909,0.044868,-0.022528,9.909553,0.999953,0.001095,0.000844,0.009552
2.158333333,0.010071,-0.00618,0.009155,0.034535,-0.048734,0.126165,0.036877,0.000416,9.938964,0.999953,0.001137,0.00082,0.009583
2.166666667,0.001144,0.00206,0.009842,0.025323,-0.024211,0.126258,0.051641,-0.021126,9.938851,0.999953,0.001142,0.000829,0.009611
2.175,0.00206,-0.006409,-0.000916,0.065538,-0.018807,0.104149,0.014913,-0.036536,9.916992,0.999953,0.001151,0.000803,0.009602
2.183333333,-0.010986,-0.002975,-0.004578,0.043473,-0.04436,0.133455,0.029878,-0.007665,9.946288,0.999953,0.001106,0.000791,0.00957
2.191666667,0.000229,0,-0.003662,0.033414,-0.026201,0.104336,0.043946,-0.021963,9.916992,0.999954,0.001107,0.000792,0.009538
2.2,0.004578,-0.00824,0.003433,0.030436,-0.04023,0.118925,0.044286,-0.007135,9.931639,0.999953,0.001127,0.000759,0.009549
2.208333333,-0.000687,-0.001831,0.006409,0.009289,-0.034536,0.111786,0.065993,-0.007354,9.924316,0.999953,0.001124,0.000752,0.009553
2.216666667,0.001373,-0.005722,0.00618,0.029132,-0.016667,0.053041,0.051618,-0.029356,9.865607,0.999953,0.00113,0.000729,0.009563
2.225,-0.001602,-0.006409,0.000916,0.042485,-0.028434,0.133562,0.036887,-0.022039,9.946288,0.999953,0.001124,0.000703,0.009561
2.233333333,-0.004807,-0.002975,0.005493,0.047273,-0.037424,0.118712,0.029877,-0.015077,9.931526,0.999953,0.001105,0.000692,0.009583
2.241666667,0,-0.001602,0.00824,0.063393,-0.034191,0.060132,0.014714,-0.021973,9.873047,0.999953,0.001105,0.000686,0.009606
2.25,-0.010986,-0.006638,0,0.046736,-0.015624,0.133501,0.037011,-0.037191,9.946172,0.999953,0.00106,0.000659,0.009605
2.258333333,-0.004578,0.00206,0.010986,0.046001,-0.015629,0.060376,0.036535,-0.036811,9.873046,0.999953,0.001041,0.000668,0.009632
2.266666667,0.011673,0.001602,-0.001831,0.058784,-0.025254,0.074755,0.021678,-0.029274,9.887582,0.999953,0.00109,0.000676,0.009604
2.275,-0.004349,-0.003662,0.002747,0.062555,-0.012001,0.089573,0.022123,-0.044125,9.902343,0.999953,0.001072,0.000662,0.009588
2.283333333,-0.008698,-0.00206,0.006409,0.070977,-0.037392,0.111219,0.007638,-0.02279,9.924201,0.999953,0.001036,0.000654,0.009604
2.291666667,-0.001602,0.003662,0.001831,0.038949,-0.044697,0.155468,0.036469,-0.007391,9.968262,0.999953,0.00103,0.00067,0.009596
2.3,-0.00206,-0.002518,0.005493,0.043302,-0.030633,0.155524,0.036382,-0.022288,9.968261,0.999953,0.001022,0.000661,0.009606
2.308333333,0.001144,-0.004578,0,0.044032,-0.053383,0.074809,0.029485,0.000047,9.887695,0.999953,0.001027,0.000643,0.009599
2.316666667,-0.005493,0.003891,0.00824,0.048024,-0.009622,0.126323,0.036802,-0.044174,9.938964,0.999953,0.001004,0.00066,0.009606
2.325,0.004578,-0.009842,0.002747,0.044825,-0.053877,0.126074,0.029704,0.000189,9.938964,0.999953,0.001024,0.00062,0.009615
2.333333333,-0.005264,-0.005264,0.007324,0.052433,-0.026699,0.199319,0.030317,-0.029174,10.012091,0.999953,0.001002,0.000599,0.00962
2.341666667,-0.010986,0.001144,0,0.082347,-0.058005,0.16972,-0.007372,-0.007781,9.98291,0.999953,0.000957,0.000604,0.009606
2.35,-0.003204,-0.001602,0.001602,0.072256,-0.039326,0.147825,0.007276,-0.023021,9.960823,0.999953,0.000944,0.000599,0.009597
2.358333333,0.002747,-0.005264,0.010071,0.045998,-0.025346,0.148222,0.036838,-0.029184,9.960937,0.999953,0.000956,0.000578,0.009632
2.366666667,-0.000229,-0.00206,0.004349,0.043483,-0.032161,0.096812,0.037049,-0.021868,9.909553,0.999953,0.000956,0.000571,0.009632
2.375,0,0.009384,0.006409,0.042878,-0.062441,0.148008,0.028908,0.007323,9.960939,0.999953,0.000955,0.000611,0.009652
2.383333333,-0.002289,-0.000229,0.011673,0.039949,-0.046291,0.089421,0.035829,-0.007535,9.902229,0.999952,0.000946,0.000612,0.009688
2.391666667,0.00824,-0.003433,0.015564,0.055895,-0.042577,0.126064,0.022114,-0.014309,9.938965,0.999952,0.00098,0.000599,0.009745
2.4,-0.000229,0.001602,0.008011,0.041388,-0.039359,0.14805,0.036783,-0.014087,9.960823,0.999952,0.00098,0.000607,0.00976
2.408333333,-0.004578,-0.00618,0,0.068803,-0.023635,0.111441,0.014904,-0.03681,9.924315,0.999952,0.000961,0.000583,0.00974
2.416666667,0.000916,0.008011,0.001831,0.031754,-0.043319,0.089499,0.044072,-0.007745,9.902231,0.999952,0.000965,0.000617,0.009727
2.425,0.002975,0.004578,0.002747,0.062428,-0.04451,0.155301,0.014458,-0.014525,9.968262,0.999952,0.000978,0.000638,0.009727
2.433333333,0.002975,-0.001602,0.000916,0.05051,-0.0334,0.118835,0.028905,-0.021735,9.931641,0.999952,0.000991,0.000633,0.009719
2.441666667,0,-0.013504,0.010071,0.04228,-0.0387,0.133515,0.03718,-0.01465,9.946287,0.999952,0.000992,0.000578,0.009745
2.45,-0.002747,-0.003891,0.010071,0.068263,-0.02294,0.104009,0.015838,-0.03685,9.916877,0.999952,0.000981,0.000563,0.009766
2.458333333,0.00206,0.001831,0.001831,0.040655,-0.015326,0.082402,0.04387,-0.036536,9.89502,0.999952,0.00099,0.000572,0.009744
2.466666667,-0.007553,-0.007095,-0.000916,0.081739,-0.034761,0.081977,0.000064,-0.029494,9.895019,0.999952,0.000959,0.000544,0.009723
2.475,-0.003433,-0.000916,-0.001831,0.071804,-0.01742,0.162733,0.014687,-0.044088,9.975585,0.999952,0.000946,0.000541,0.009701
2.483333333,0.010986,-0.006638,0.002518,0.059229,-0.035126,0.082028,0.022246,-0.021863,9.894905,0.999952,0.000992,0.000515,0.009698
2.491666667,-0.00618,-0.002747,0,0.050827,-0.041665,0.162736,0.029411,-0.014905,9.975585,0.999953,0.000967,0.000505,0.009678
2.5,0.004349,-0.005264,-0.003662,0.061636,-0.028088,0.082056,0.022305,-0.029689,9.894905,0.999953,0.000986,0.000485,0.009643
2.508333333,0.000916,-0.011673,0.00824,0.067677,-0.037814,0.082064,0.015129,-0.021935,9.895019,0.999953,0.000991,0.000438,0.00965
2.516666667,-0.005493,0.001144,-0.002747,0.036196,-0.037254,0.060221,0.044814,-0.014874,9.872932,0.999953,0.000969,0.000444,0.009632
2.525,0,-0.010757,-0.002747,0.068159,-0.038324,0.06741,0.015092,-0.021972,9.88037,0.999953,0.00097,0.0004,0.009617
2.533333333,-0.002518,-0.002975,0.001831,0.033467,-0.051878,0.060153,0.044869,-0.000104,9.872932,0.999953,0.00096,0.00039,0.00961
2.541666667,0.004807,0.003662,0.002747,0.059511,-0.043576,0.118714,0.021821,-0.01445,9.931641,0.999953,0.000981,0.000407,0.009599
2.55,-0.002747,0.001144,0.003662,0.032572,-0.059602,0.111495,0.043555,0.007553,9.924317,0.999953,0.00097,0.000413,0.009604
2.558333333,0.006638,-0.001831,0.000916,0.052637,-0.04142,0.13343,0.029373,-0.014373,9.946289,0.999953,0.000998,0.000407,0.009605
2.566666667,0.006638,-0.003891,0.005493,0.068541,-0.037839,0.089381,0.014923,-0.021241,9.902344,0.999953,0.001027,0.000393,0.009619
2.575,-0.011902,-0.004349,0.006409,0.066577,-0.045236,0.045404,0.014827,-0.015138,9.858397,0.999953,0.000978,0.000376,0.009635
2.583333333,0.007782,-0.003891,-0.000229,0.03224,-0.034554,0.126197,0.051774,-0.015356,9.93885,0.999953,0.001011,0.000362,0.009615
2.591666667,-0.010986,-0.000687,0.006409,0.018063,-0.032783,0.141085,0.065946,-0.015106,9.953612,0.999953,0.000966,0.000361,0.00963
2.6,0.006638,0.001602,0.000916,0.046311,-0.038609,0.104087,0.036555,-0.015404,9.916878,0.999953,0.000994,0.000369,0.009628
2.608333333,-0.000687,-0.004578,0.001831,0.049551,-0.055741,0.096743,0.029486,-0.000029,9.909667,0.999953,0.000992,0.000352,0.009614
2.616666667,0.007782,-0.005722,-0.003891,0.060503,-0.042604,0.067328,0.022552,-0.014442,9.880257,0.999953,0.001026,0.00033,0.009586
2.625,0.000229,0.003662,-0.004578,0.052201,-0.017743,0.082314,0.036471,-0.036611,9.89502,0.999954,0.001027,0.000347,0.009548
2.633333333,-0.000687,-0.004807,0.00824,0.042378,-0.030522,0.133584,0.0438,-0.022003,9.946288,0.999954,0.001025,0.000329,0.009581
2.641666667,0.002747,-0.008011,-0.004578,0.026252,-0.033283,0.082426,0.058924,-0.014534,9.895018,0.999954,0.001038,0.000298,0.009522
2.65,-0.003662,-0.005722,-0.007324,0.058619,-0.027672,0.148012,0.030107,-0.029219,9.960822,0.999954,0.001024,0.000275,0.009488
2.658333333,-0.009155,-0.003433,0.000916,0.053477,-0.049547,0.140705,0.029439,-0.007704,9.953613,0.999955,0.000987,0.000263,0.009479
2.666666667,0.000687,-0.000229,0.000687,0.051899,-0.025328,0.111461,0.036859,-0.03007,9.924202,0.999955,0.00099,0.000264,0.009461
2.675,0.003891,0.004578,0.000916,0.045855,-0.046935,0.111482,0.036432,-0.007163,9.924317,0.999955,0.001007,0.000285,0.009457
2.683333333,-0.000916,0.003891,0.004578,0.047842,-0.040218,0.118833,0.036002,-0.014458,9.931641,0.999955,0.001004,0.000303,0.009454
2.691666667,-0.004578,-0.001602,0.00824,0.025486,-0.064565,0.096881,0.051336,0.014458,9.909668,0.999955,0.000986,0.000298,0.009481
2.7,-0.00206,-0.009384,0.008011,0.021588,-0.025261,0.097056,0.066419,-0.022518,9.909551,0.999954,0.000978,0.000261,0.009497
2.708333333,0.00206,-0.000916,0,0.05707,-0.035172,0.104146,0.029335,-0.021888,9.916992,0.999954,0.000987,0.00026,0.009499
2.716666667,-0.003662,-0.00618,0.001831,0.041247,-0.03883,0.089603,0.0442,-0.014685,9.902342,0.999954,0.000973,0.000236,0.009493
2.725,-0.000916,-0.005264,-0.005493,0.037021,-0.030322,0.155616,0.051489,-0.02201,9.968261,0.999955,0.000971,0.000216,0.009467
2.733333333,-0.002975,-0.002975,-0.002975,0.018355,-0.040276,0.089668,0.066384,-0.007561,9.902228,0.999955,0.00096,0.000206,0.009446
2.741666667,-0.002518,0.002747,0.004578,0.044829,-0.055412,0.104116,0.036508,-0.000105,9.916993,0.999955,0.00095,0.000219,0.009445
2.75,-0.008698,-0.003433,-0.004807,0.054371,-0.05096,0.118719,0.029096,-0.007912,9.93164,0.999955,0.000915,0.000207,0.009412
2.758333333,-0.001602,-0.006409,0,0.036681,-0.031157,0.075048,0.051534,-0.022039,9.887694,0.999956,0.000909,0.000182,0.009379
2.766666667,0.005264,0.005264,0.007095,0.036368,-0.030595,0.126209,0.051509,-0.021985,9.938852,0.999955,0.000932,0.000206,0.00939
2.775,-0.004578,-0.00618,0.004578,0.05999,-0.029887,0.096841,0.029551,-0.029486,9.909667,0.999955,0.000914,0.000183,0.009391
2.783333333,-0.00412,-0.006638,0.010757,0.069467,-0.024957,0.147956,0.022704,-0.037251,9.960822,0.999955,0.000897,0.000157,0.009412
2.791666667,-0.007324,-0.001602,0.004578,0.067325,-0.032787,0.089441,0.022038,-0.029599,9.902343,0.999955,0.000868,0.000153,0.009412
2.8,0.00206,0.002518,0.00824,0.059837,-0.060371,0.125824,0.021983,-0.000602,9.938851,0.999955,0.000877,0.000166,0.009433
2.808333333,-0.000687,-0.000916,-0.003662,0.063554,-0.04692,0.118674,0.022011,-0.014677,9.93164,0.999955,0.000875,0.000164,0.009399
2.816666667,-0.005951,0.000687,-0.005493,0.054609,-0.021903,0.074855,0.036594,-0.03698,9.88758,0.999956,0.000852,0.000169,0.009359
2.825,0.002975,0,0.000916,0.055137,-0.022193,0.140883,0.036621,-0.036498,9.953614,0.999956,0.000865,0.000172,0.009335
2.833333333,0.009384,0.001602,-0.001144,0.046385,-0.026767,0.15557,0.043764,-0.028792,9.968263,0.999956,0.000905,0.000181,0.009308
2.841666667,-0.000916,0.007553,0,0.034263,-0.038337,0.096991,0.050958,-0.014686,9.90967,0.999956,0.000902,0.000215,0.009287
2.85,0.001373,-0.001144,0.001831,0.046406,-0.026456,0.155454,0.043306,-0.029355,9.968147,0.999957,0.000909,0.000213,0.00928
2.858333333,-0.009155,-0.001602,0.007324,0.053873,-0.021384,0.067649,0.036686,-0.036999,9.880369,0.999957,0.000872,0.000209,0.009279
2.866666667,0.005264,0.000687,0.000687,0.077759,-0.01933,0.147925,0.014734,-0.044528,9.960824,0.999957,0.000894,0.000214,0.009269
2.875,-0.003433,0.005493,0.001831,0.05524,-0.044651,0.140726,0.029069,-0.014791,9.953614,0.999957,0.000881,0.00024,0.009273
2.883333333,-0.00412,-0.009842,0.000687,0.046703,-0.027403,0.199511,0.043784,-0.029812,10.012205,0.999957,0.000865,0.000201,0.00926
2.891666667,-0.002747,-0.005264,0.010071,0.042009,-0.041582,0.133534,0.044163,-0.014764,9.946288,0.999957,0.000855,0.000182,0.009285
2.9,-0.005722,-0.000229,0.007095,0.036577,-0.032707,0.148174,0.051622,-0.022555,9.960822,0.999956,0.000832,0.000184,0.009292
2.908333333,-0.000916,0.00206,-0.007324,0.077211,-0.021096,0.089441,0.014565,-0.043983,9.902344,0.999957,0.000829,0.000195,0.009243
2.916666667,0.010529,0.004807,-0.000916,0.019513,-0.06512,0.089606,0.058166,0.014969,9.902344,0.999957,0.000874,0.000218,0.009227
