SampleTimeFine,Acc_X,Acc_Y,Acc_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Quat_q0,Quat_q1,Quat_q2,Quat_q3
0,0.123524,-0.207791,10.113502,0,0,0,0.999734,-0.010374,-0.00583,-0.019746
0.01,0.137524,-0.173926,10.027933,0.014206,0.039623,0.217609,0.999731,-0.01062,-0.005863,-0.019764
0.02,0.140864,-0.125367,10.131789,0.013566,0.097793,0.320375,0.999729,-0.010946,-0.005905,-0.019683
0.03,0.15893,-0.162459,10.333024,0.03255,0.071608,0.522536,0.999729,-0.011243,-0.00583,-0.019524
0.04,0.164043,-0.215033,10.39427,0.039906,0.021733,0.585001,0.999731,-0.011376,-0.005757,-0.019392
0.05,0.155856,-0.221853,10.308778,0.036282,0.009261,0.499588,0.999735,-0.011301,-0.005633,-0.019252
0.06,0.163486,-0.162244,10.192933,0.046406,0.059666,0.382568,0.99974,-0.011047,-0.00551,-0.019157
0.07,0.184728,-0.126399,10.174725,0.071094,0.089933,0.363853,0.999745,-0.010766,-0.005337,-0.019109
0.08,0.145063,-0.132738,10.046428,0.035647,0.077996,0.235299,0.999747,-0.01061,-0.005198,-0.019155
0.09,0.17291,-0.168052,10.0465,0.066732,0.045759,0.23638,0.999745,-0.010629,-0.005075,-0.019246
0.1,0.175782,-0.178634,10.046379,0.072206,0.040028,0.236478,0.999743,-0.01079,-0.00495,-0.019335
0.11,0.185386,-0.248679,10.119529,0.085808,-0.026096,0.311197,0.999738,-0.010909,-0.004812,-0.019524
0.12,0.212497,-0.250629,10.198989,0.114151,-0.025549,0.390923,0.999734,-0.010948,-0.004698,-0.019728
0.13,0.179696,-0.255574,10.095276,0.084977,-0.038871,0.28699,0.999734,-0.010785,-0.004588,-0.019862
0.14,0.169193,-0.29691,10.04648,0.080277,-0.086252,0.238912,0.999735,-0.010568,-0.004421,-0.019958
0.15,0.184446,-0.292968,10.016042,0.098087,-0.085724,0.208489,0.999736,-0.010386,-0.00429,-0.02005
0.16,0.096206,-0.250164,10.009782,0.011727,-0.043894,0.200579,0.999736,-0.010375,-0.004145,-0.020094
0.17,0.069664,-0.313391,10.028012,-0.012989,-0.100742,0.219948,0.999733,-0.010594,-0.004078,-0.020127
0.18,0.08489,-0.308038,10.131754,0.002008,-0.086403,0.323735,0.999731,-0.010875,-0.004018,-0.020102
0.19,0.126211,-0.294616,10.192635,0.044199,-0.067543,0.384666,0.99973,-0.011062,-0.003935,-0.020031
0.2,0.176531,-0.341698,10.192883,0.096467,-0.11539,0.38634,0.999733,-0.011051,-0.003891,-0.019932
0.21,0.181576,-0.375946,10.125828,0.104514,-0.15764,0.319979,0.999738,-0.010822,-0.003843,-0.019787
0.22,0.158569,-0.320394,10.064798,0.080464,-0.111079,0.257523,0.999744,-0.010514,-0.003839,-0.019675
0.23,0.139653,-0.217492,9.991606,0.060552,-0.013872,0.182068,0.999748,-0.010288,-0.0038,-0.019573
0.24,0.103326,-0.195014,9.924327,0.024992,0.007544,0.114059,0.99975,-0.010257,-0.003758,-0.019531
0.25,0.084585,-0.141742,10.06467,0.002933,0.069146,0.253098,0.999748,-0.010449,-0.003753,-0.019487
0.26,0.116096,-0.155934,10.162301,0.03338,0.065976,0.351204,0.999747,-0.010777,-0.00376,-0.019381
0.27,0.128901,-0.205824,10.217013,0.045455,0.025483,0.407079,0.999746,-0.011143,-0.003807,-0.019242
0.28,0.110124,-0.258191,10.186718,0.028194,-0.026286,0.377825,0.999746,-0.011324,-0.003831,-0.019086
0.29,0.116462,-0.27232,10.113333,0.035849,-0.043546,0.304825,0.999749,-0.011327,-0.003835,-0.018942
0.3,0.097196,-0.230219,10.058638,0.017361,-0.008422,0.249035,0.999753,-0.011155,-0.003794,-0.018819
0.31,0.071443,-0.170491,10.10748,-0.008309,0.044096,0.296384,0.999759,-0.010849,-0.003717,-0.018721
0.32,0.05476,-0.126161,10.16238,-0.027044,0.086083,0.350222,0.999762,-0.010651,-0.003704,-0.018667
0.33,0.067608,-0.123831,10.168456,-0.017079,0.08985,0.356336,0.999763,-0.010619,-0.003788,-0.018644
0.34,0.117565,-0.086964,10.241668,0.026998,0.134518,0.429106,0.999759,-0.01077,-0.003942,-0.018715
0.35,0.121154,-0.145414,10.18662,0.028206,0.079347,0.375343,0.999756,-0.010969,-0.004138,-0.018715
0.36,0.148226,-0.215028,10.217231,0.053851,0.013408,0.40773,0.999754,-0.011109,-0.004306,-0.018702
0.37,0.150439,-0.247889,10.192651,0.057444,-0.018635,0.383909,0.999753,-0.011197,-0.004356,-0.018686
0.38,0.13399,-0.256233,10.205085,0.042557,-0.028395,0.396365,0.999754,-0.011185,-0.004328,-0.018667
0.39,0.151663,-0.243689,10.314953,0.059556,-0.013551,0.506077,0.999755,-0.011159,-0.004295,-0.018634
0.4,0.17025,-0.256433,10.308847,0.08016,-0.025279,0.500411,0.999756,-0.011165,-0.004233,-0.018597
0.41,0.120269,-0.288027,10.31492,0.031781,-0.055415,0.506756,0.999755,-0.011259,-0.004185,-0.018618
0.42,0.072425,-0.287644,10.25389,-0.01353,-0.056433,0.445328,0.999753,-0.011333,-0.004103,-0.018669
0.43,0.131708,-0.275903,10.388109,0.045912,-0.041743,0.579734,0.999754,-0.011296,-0.004022,-0.018666
0.44,0.145161,-0.248511,10.357726,0.062061,-0.019355,0.548833,0.999757,-0.011126,-0.003898,-0.018629
0.45,0.117092,-0.256684,10.357846,0.040018,-0.033482,0.548869,0.999761,-0.010896,-0.00368,-0.018567
0.46,0.131674,-0.229525,10.229581,0.060488,-0.013356,0.420127,0.999766,-0.010655,-0.003431,-0.018488
0.47,0.089121,-0.238051,10.119786,0.026688,-0.026821,0.31022,0.999771,-0.010518,-0.003101,-0.018379
0.48,0.00876,-0.256195,10.058601,-0.045698,-0.047658,0.248963,0.999774,-0.010496,-0.00276,-0.018295
0.49,0.013953,-0.274053,10.168471,-0.033881,-0.063658,0.35923,0.999776,-0.010459,-0.002426,-0.018263
0.5,0.026134,-0.218668,10.296666,-0.014374,-0.007828,0.48632,0.999779,-0.010348,-0.002003,-0.018206
0.51,0.079809,-0.165847,10.272384,0.042498,0.038505,0.461185,0.999783,-0.010055,-0.00172,-0.01814
0.52,0.057504,-0.154023,10.211274,0.028072,0.03759,0.399802,0.99979,-0.009592,-0.001383,-0.018045
0.53,0.033327,-0.157662,10.034349,0.0087,0.022364,0.222926,0.999797,-0.00918,-0.001149,-0.017894
0.54,-0.002513,-0.08273,9.899925,-0.023873,0.08973,0.087148,0.999802,-0.008901,-0.0009,-0.017763
0.55,-0.013472,-0.067049,9.912112,-0.030957,0.10585,0.099047,0.999805,-0.008821,-0.000667,-0.017655
0.56,-0.002147,-0.100024,10.009742,-0.014908,0.082974,0.1972,0.999803,-0.009054,-0.000449,-0.017667
0.57,0.012814,-0.21023,10.125558,0.004311,-0.015057,0.315048,0.9998,-0.009442,-0.000333,-0.017626
0.58,-0.037601,-0.326611,10.113422,-0.040589,-0.127755,0.305188,0.999797,-0.009749,-0.000231,-0.01761
0.59,0.00902,-0.391711,10.223073,0.010582,-0.189781,0.416126,0.999798,-0.009825,-0.000116,-0.017524
0.6,0.102114,-0.358656,10.119697,0.106582,-0.160734,0.312042,0.999802,-0.009678,0.00004,-0.017378
0.61,0.019393,-0.39788,10.040465,0.028848,-0.208924,0.233463,0.999809,-0.009466,0.000196,-0.017098
0.62,-0.032211,-0.346462,9.857223,-0.020892,-0.164867,0.049275,0.999815,-0.009318,0.000357,-0.016799
0.63,0.025234,-0.314872,9.887692,0.0392,-0.128415,0.079138,0.999821,-0.00934,0.000536,-0.016436
0.64,-0.03876,-0.252567,10.046321,-0.022606,-0.058568,0.236686,0.999825,-0.009569,0.000747,-0.016045
0.65,0.012507,-0.202766,10.143896,0.02907,0.000727,0.333201,0.999829,-0.009831,0.000896,-0.015647
0.66,0.023118,-0.197374,10.144006,0.041718,0.010093,0.333174,0.999834,-0.010031,0.001023,-0.015206
0.67,0.013283,-0.211166,10.064615,0.038517,-0.008846,0.254074,0.99984,-0.009981,0.001261,-0.014778
0.68,-0.033273,-0.17499,9.893826,-0.00362,0.016726,0.082727,0.999847,-0.009775,0.001533,-0.014402
0.69,-0.002795,-0.157727,9.826711,0.033657,0.026681,0.015196,0.999854,-0.009448,0.001869,-0.014093
0.7,-0.022049,-0.09997,9.924348,0.020549,0.077588,0.111864,0.99986,-0.009061,0.00224,-0.013911
0.71,-0.047075,-0.025293,9.930322,-0.001835,0.143926,0.116734,0.999864,-0.008675,0.002539,-0.013785
0.72,-0.008271,0.068992,9.918199,0.03662,0.237852,0.102835,0.999865,-0.008485,0.002755,-0.013807
0.73,-0.067067,0.064887,9.783827,-0.019573,0.23035,-0.031147,0.999864,-0.008459,0.002931,-0.013886
0.74,-0.147094,-0.007354,9.844961,-0.096389,0.159988,0.031603,0.999861,-0.008584,0.002994,-0.013963
0.75,-0.092544,-0.053067,9.875386,-0.041398,0.120722,0.062451,0.999859,-0.008753,0.002971,-0.014036
0.76,0.000303,-0.105442,10.021955,0.053406,0.078069,0.209376,0.999856,-0.008921,0.002944,-0.0141
0.77,-0.004753,-0.163115,10.082897,0.048873,0.022562,0.271386,0.999855,-0.009021,0.002868,-0.014159
0.78,0.012976,-0.206868,10.040296,0.066714,-0.024231,0.229497,0.999855,-0.008957,0.002791,-0.014221
0.79,-0.047062,-0.247214,9.893845,0.007884,-0.074293,0.084075,0.999856,-0.008776,0.002765,-0.014276
0.8,-0.074258,-0.223708,9.759563,-0.017371,-0.05872,-0.050471,0.999857,-0.008557,0.002866,-0.014274
0.81,-0.113803,-0.158466,9.844984,-0.054381,0.002292,0.034079,0.999859,-0.008338,0.00305,-0.014266
0.82,-0.062985,-0.131275,9.954862,0.000168,0.026621,0.143204,0.999861,-0.008034,0.003241,-0.01424
0.83,-0.017619,-0.136635,10.01592,0.048944,0.015646,0.204048,0.999865,-0.007648,0.003385,-0.014156
0.84,0.071658,-0.067931,10.028126,0.139215,0.076069,0.214669,0.999869,-0.007115,0.003536,-0.014075
0.85,0.051745,-0.007628,9.967049,0.115603,0.12101,0.153093,0.999875,-0.006483,0.003531,-0.013959
0.86,-0.024573,-0.005905,9.771735,0.038983,0.104485,-0.041557,0.99988,-0.005838,0.003539,-0.013879
0.87,-0.054452,0.046717,9.588515,0.003303,0.148155,-0.22505,0.999883,-0.005433,0.003444,-0.013844
0.88,-0.120874,0.055226,9.564223,-0.066408,0.156604,-0.249054,0.999884,-0.005404,0.003319,-0.013821
0.89,-0.086836,0.071174,9.710734,-0.03829,0.183518,-0.103114,0.999883,-0.005679,0.003082,-0.013831
0.9,-0.075901,0.056753,9.94268,-0.033908,0.182129,0.128718,0.999883,-0.006114,0.002742,-0.013774
0.91,0.023566,-0.019566,10.070689,0.05905,0.120886,0.257149,0.999882,-0.006585,0.002312,-0.013668
0.92,0.035643,-0.123672,9.985315,0.064051,0.015891,0.173239,0.999883,-0.006752,0.001801,-0.013608
0.93,0.032267,-0.160089,9.832687,0.055323,-0.030125,0.021153,0.999886,-0.00657,0.001397,-0.013516
0.94,0.039683,-0.143297,9.722936,0.056894,-0.022431,-0.088807,0.999889,-0.006246,0.001077,-0.013462
0.95,-0.015642,-0.051407,9.655785,-0.006924,0.059239,-0.156937,0.999892,-0.005904,0.000796,-0.013428
0.96,-0.0703,0.007634,9.552023,-0.07017,0.113228,-0.261331,0.999893,-0.005748,0.000485,-0.013421
0.97,0.008459,0.033194,9.606838,0.002684,0.145102,-0.206885,0.999893,-0.00579,0.000221,-0.013451
0.98,0.015595,0.034195,9.78394,0.001842,0.155028,-0.029904,0.999892,-0.006043,-0.000122,-0.01342
0.99,0.059768,-0.031375,9.80212,0.039405,0.094758,-0.010872,0.999891,-0.006253,-0.000545,-0.013392
1,0.077779,-0.030632,9.692347,0.048197,0.092831,-0.120544,0.999891,-0.00627,-0.001012,-0.01334
1.01,0.092622,-0.084426,9.62512,0.05721,0.034478,-0.186983,0.999892,-0.00614,-0.001462,-0.013303
1.02,0.034769,-0.035055,9.54589,-0.010651,0.076705,-0.266984,0.999892,-0.005981,-0.00191,-0.013304
1.03,0.049527,0.058254,9.429812,-0.008567,0.169543,-0.384093,0.999891,-0.005959,-0.002389,-0.013325
1.04,0.004911,0.090285,9.497082,-0.065215,0.204121,-0.317593,0.999887,-0.006099,-0.002906,-0.013399
1.05,0.070081,0.069431,9.631225,-0.010985,0.18956,-0.182829,0.999884,-0.006235,-0.003448,-0.013455
1.06,0.188807,0.079319,9.728896,0.094672,0.203865,-0.084233,0.999881,-0.006246,-0.004035,-0.01351
1.07,0.163966,0.044918,9.661561,0.05916,0.160243,-0.151141,0.999879,-0.006018,-0.004683,-0.013526
1.08,0.183917,0.046588,9.509129,0.06642,0.151089,-0.303099,0.999877,-0.005623,-0.005417,-0.013618
1.09,0.2217,0.066263,9.337815,0.092326,0.162405,-0.473876,0.999873,-0.005228,-0.006146,-0.013751
1.1,0.159806,0.110995,9.191759,0.015631,0.202954,-0.621124,0.999864,-0.005119,-0.006938,-0.014034
1.11,0.143753,0.080519,9.240337,-0.014391,0.175936,-0.572568,0.999854,-0.005242,-0.007718,-0.014299
1.12,0.209437,0.082493,9.350438,0.032222,0.188747,-0.461502,0.99984,-0.005575,-0.008576,-0.014669
1.13,0.244819,-0.02112,9.600134,0.049185,0.093925,-0.209996,0.999826,-0.005886,-0.009468,-0.014982
1.14,0.283824,-0.080685,9.59445,0.071581,0.036329,-0.214038,0.99981,-0.006045,-0.01042,-0.015296
1.15,0.326484,-0.117803,9.435059,0.100154,-0.005453,-0.37178,0.999796,-0.005978,-0.011415,-0.015535
1.16,0.308277,-0.16269,9.277081,0.069296,-0.058827,-0.529507,0.999781,-0.005772,-0.012407,-0.015817
1.17,0.234486,-0.238609,9.069258,-0.013919,-0.142629,-0.738395,0.999765,-0.005622,-0.013389,-0.016094
1.18,0.161786,-0.315826,9.020892,-0.100992,-0.226698,-0.788232,0.999747,-0.005467,-0.014404,-0.016361
1.19,0.210774,-0.293922,9.173067,-0.07486,-0.206711,-0.635127,0.999729,-0.005266,-0.015378,-0.016654
1.2,0.369985,-0.147972,9.399106,0.05181,-0.065832,-0.405513,0.999712,-0.004797,-0.016434,-0.016815
1.21,0.494151,-0.030829,9.452792,0.149288,0.033597,-0.348178,0.999698,-0.003889,-0.017555,-0.016766
1.22,0.548394,0.083993,9.319325,0.181617,0.125128,-0.479473,0.999683,-0.002748,-0.018783,-0.016549
1.23,0.583319,0.184219,8.938824,0.202343,0.201632,-0.857517,0.999664,-0.001513,-0.020179,-0.016229
1.24,0.439308,0.270911,8.598988,0.045854,0.267711,-1.202511,0.999641,-0.000541,-0.021587,-0.015873
1.25,0.408068,0.326993,8.548565,-0.008363,0.315181,-1.253952,0.999614,0.000032,-0.022968,-0.015602
1.26,0.494811,0.331139,8.818825,0.039556,0.321256,-0.979718,0.999583,0.000191,-0.024398,-0.015444
1.27,0.663079,0.412749,9.146109,0.15795,0.406482,-0.643658,0.999546,0.000247,-0.025965,-0.015303
1.28,0.737022,0.520923,9.349163,0.181251,0.509612,-0.435654,0.999499,0.000451,-0.027761,-0.015218
1.29,0.87032,0.552128,9.387989,0.271944,0.532114,-0.387221,0.999442,0.000929,-0.029754,-0.01512
1.3,0.929889,0.46431,9.268893,0.299408,0.43064,-0.50047,0.999373,0.001602,-0.031972,-0.015104
1.31,1.013396,0.366475,9.068497,0.356213,0.32484,-0.693129,0.999292,0.002193,-0.034323,-0.015251
1.32,0.949438,0.387283,8.981998,0.253553,0.339786,-0.782305,0.999198,0.002435,-0.036758,-0.015665
1.33,0.925346,0.278692,8.922802,0.194522,0.236011,-0.842925,0.999096,0.00221,-0.039187,-0.016316
1.34,0.85825,0.258383,9.177775,0.063351,0.220531,-0.594114,0.998986,0.001688,-0.041601,-0.01711
1.35,0.891792,0.187992,9.448464,0.031294,0.158477,-0.321753,0.998873,0.001089,-0.043965,-0.017865
1.36,1.02349,0.191507,9.690116,0.095471,0.169633,-0.068741,0.998757,0.000621,-0.046289,-0.018469
1.37,1.17819,0.095455,9.684474,0.208457,0.075551,-0.05887,0.99864,0.00047,-0.048584,-0.018881
1.38,1.272205,-0.065619,9.494301,0.284405,-0.088125,-0.237942,0.998525,0.000565,-0.050792,-0.019162
1.39,1.399584,-0.133848,9.481947,0.37233,-0.162698,-0.235693,0.998405,0.000861,-0.053,-0.019456
1.4,1.307636,-0.209832,9.225826,0.271695,-0.248563,-0.499575,0.99828,0.001193,-0.055139,-0.019871
1.41,1.17105,-0.146697,9.398361,0.075154,-0.201311,-0.342959,0.99815,0.001588,-0.057259,-0.020394
1.42,1.163148,0.084616,9.683651,-0.01703,0.014641,-0.059099,0.998008,0.002059,-0.059518,-0.020811
1.43,1.281231,0.33268,9.713813,0.042071,0.255202,-0.012519,0.997857,0.002476,-0.061914,-0.021043
1.44,1.57555,0.517137,9.730828,0.273889,0.43677,0.044939,0.997692,0.00288,-0.064513,-0.021007
1.45,1.723995,0.499975,9.537941,0.391099,0.419497,-0.124278,0.997511,0.003158,-0.067288,-0.020817
1.46,1.828031,0.513637,9.442924,0.449583,0.435599,-0.201121,0.997315,0.003218,-0.070187,-0.020658
1.47,1.956501,0.451017,9.461973,0.519219,0.382779,-0.16158,0.997107,0.002904,-0.073089,-0.020653
1.48,1.907316,0.379751,9.467377,0.415786,0.320523,-0.161914,0.996887,0.002314,-0.075975,-0.02093
1.49,1.824336,0.25958,9.793312,0.230074,0.203385,0.147733,0.996654,0.001681,-0.078826,-0.02153
1.5,1.769626,0.23451,10.041223,0.074427,0.178315,0.38413,0.996396,0.001193,-0.081822,-0.02235
1.51,1.874078,0.285348,10.286615,0.074724,0.225238,0.644435,0.996129,0.001008,-0.08477,-0.023231
1.52,1.97763,0.30836,10.327359,0.106817,0.238716,0.703573,0.995852,0.001162,-0.087749,-0.024033
1.53,2.11092,0.232412,10.241387,0.194721,0.149249,0.643674,0.995572,0.001621,-0.090674,-0.02472
1.54,2.219824,0.183823,10.14381,0.263016,0.088378,0.569076,0.995292,0.002131,-0.093512,-0.0254
1.55,2.40959,0.165107,9.977302,0.424793,0.065563,0.44377,0.995007,0.002449,-0.096293,-0.026129
1.56,2.3566,0.117333,9.747389,0.368738,0.020084,0.209405,0.994735,0.002412,-0.098857,-0.026907
1.57,2.220963,-0.054581,9.712662,0.201993,-0.146245,0.147689,0.994485,0.002047,-0.101131,-0.027708
1.58,2.148995,-0.105179,9.639359,0.111793,-0.194982,0.061311,0.994265,0.001755,-0.10306,-0.028521
1.59,2.302566,0.072067,10.09462,0.133047,-0.028721,0.54056,0.994067,0.001801,-0.104767,-0.029189
1.6,2.452528,0.225881,10.274096,0.205437,0.107131,0.749943,0.993874,0.002288,-0.106458,-0.029599
1.61,2.634496,0.375102,10.190804,0.359354,0.238021,0.710992,0.993664,0.003043,-0.108313,-0.029845
1.62,2.754048,0.378705,9.729321,0.533278,0.238136,0.289127,0.993431,0.003588,-0.110351,-0.030071
1.63,2.831715,0.240936,9.533776,0.604537,0.101913,0.116739,0.993156,0.003701,-0.112668,-0.030559
1.64,2.73212,0.114304,9.160932,0.545532,-0.012125,-0.267936,0.99286,0.003326,-0.115066,-0.03128
1.65,2.466814,-0.215656,9.375452,0.194085,-0.335702,-0.123507,0.992557,0.002681,-0.117388,-0.032295
1.66,2.360579,-0.404805,9.619572,-0.012995,-0.526692,0.086536,0.992246,0.002271,-0.119694,-0.033411
1.67,2.181146,-0.294236,9.897012,-0.298525,-0.432041,0.312472,0.991943,0.002455,-0.121915,-0.034357
1.68,2.359799,-0.014077,9.967956,-0.187835,-0.180846,0.427469,0.991642,0.00333,-0.124147,-0.034952
1.69,2.53819,0.241462,9.937278,-0.054415,0.045213,0.446209,0.991344,0.004531,-0.126442,-0.035065
1.7,2.807584,0.334728,9.739953,0.202731,0.119911,0.326619,0.991017,0.005585,-0.128965,-0.034947
1.71,2.855235,0.289865,9.309667,0.304319,0.076464,-0.075768,0.990661,0.006141,-0.13169,-0.034788
1.72,2.839056,0.189943,9.12912,0.282826,-0.015959,-0.254619,0.990294,0.006136,-0.134442,-0.034729
1.73,2.895734,0.006426,9.211043,0.264417,-0.197462,-0.162842,0.989923,0.005894,-0.137101,-0.034944
1.74,3.077297,0.054771,9.678209,0.258118,-0.16039,0.338564,0.989543,0.005713,-0.139709,-0.035397
1.75,3.264475,0.174552,9.855835,0.332136,-0.057412,0.565697,0.989144,0.005921,-0.14238,-0.035873
1.76,3.205971,0.262482,9.665323,0.275137,0.020424,0.370104,0.988737,0.006377,-0.145072,-0.036229
1.77,3.388995,0.2871,9.323115,0.497654,0.037448,0.098866,0.988335,0.006907,-0.147703,-0.036476
1.78,3.464724,0.090839,8.98796,0.621774,-0.161462,-0.201074,0.987949,0.007336,-0.150179,-0.036737
1.79,3.38622,-0.428353,8.905501,0.525949,-0.692156,-0.315212,0.987567,0.007867,-0.152532,-0.037189
1.8,3.207129,-0.683403,9.216037,0.217295,-0.983189,-0.082633,0.987184,0.008953,-0.154763,-0.037883
1.81,3.172738,-0.356001,9.825623,-0.046062,-0.721807,0.493254,0.98679,0.010808,-0.156968,-0.038603
1.82,3.09334,-0.007681,10.057657,-0.242394,-0.44518,0.697681,0.986363,0.01345,-0.159345,-0.038945
1.83,3.197344,0.420701,9.41641,0.008716,-0.058171,0.140443,0.985908,0.01649,-0.161908,-0.038719
1.84,3.349984,0.752848,9.18122,0.176877,0.231402,-0.014796,0.985451,0.019302,-0.164535,-0.03796
1.85,3.620319,0.884325,8.650553,0.552064,0.359543,-0.416601,0.98499,0.021255,-0.167249,-0.037028
1.86,3.697455,0.976112,8.644302,0.576818,0.449618,-0.388632,0.98456,0.021996,-0.169855,-0.036166
1.87,3.826932,0.745148,8.477679,0.708588,0.243798,-0.511614,0.984146,0.021563,-0.172375,-0.035757
1.88,3.856223,0.508991,8.80393,0.57562,0.015108,-0.205039,0.983716,0.020408,-0.174929,-0.035865
1.89,3.889824,0.32814,9.430849,0.335879,-0.175121,0.387095,0.983255,0.019111,-0.177542,-0.036382
1.9,3.849396,0.297989,9.711855,0.135564,-0.20788,0.635511,0.982721,0.018158,-0.18041,-0.037169
1.91,3.729659,0.313326,9.598918,-0.000138,-0.187058,0.488402,0.982148,0.01774,-0.183403,-0.037865
1.92,3.733459,0.21605,9.314711,0.044352,-0.280522,0.22067,0.981557,0.017775,-0.186427,-0.038404
1.93,3.848115,0.155013,8.967629,0.220304,-0.336459,-0.061361,0.980971,0.017978,-0.189396,-0.038757
1.94,3.938951,0.094249,8.929954,0.260737,-0.401657,-0.063908,0.980388,0.0181,-0.192325,-0.039015
1.95,4.095917,0.025948,9.009509,0.319468,-0.480691,0.067346,0.979817,0.018168,-0.195158,-0.039269
1.96,4.153117,-0.003736,9.222462,0.23027,-0.526269,0.285428,0.979226,0.018246,-0.198045,-0.039528
1.97,4.144466,0.06873,9.490525,0.051043,-0.472451,0.532612,0.978586,0.01837,-0.201119,-0.039779
1.98,4.175719,0.295433,9.428225,0.034035,-0.248181,0.500032,0.977901,0.018467,-0.204392,-0.03991
1.99,4.083477,0.400014,9.047022,0.032897,-0.116914,0.120502,0.977194,0.018216,-0.207779,-0.039839
2,4.058845,0.165932,8.726219,0.073431,-0.321526,-0.192942,0.976481,0.017585,-0.211179,-0.039744
2.01,4.374424,-0.011018,8.664965,0.321758,-0.486727,-0.123697,0.97579,0.016754,-0.214439,-0.039614
2.02,4.772533,-0.126996,9.139572,0.41565,-0.624876,0.471347,0.975092,0.01615,-0.21764,-0.03959
2.03,4.934351,-0.167483,9.515749,0.330249,-0.694624,0.879991,0.974364,0.016184,-0.220877,-0.039568
2.04,4.994945,0.028335,9.736669,0.215275,-0.538518,1.115083,0.973597,0.017047,-0.224198,-0.039418
2.05,4.84375,0.258053,9.331387,0.183402,-0.316452,0.697736,0.972795,0.018303,-0.227621,-0.039038
2.06,4.866708,0.45004,8.990658,0.278814,-0.127912,0.415935,0.97195,0.019394,-0.231204,-0.038504
2.07,4.649453,0.591169,8.718503,0.133004,0.03324,0.084784,0.971094,0.01971,-0.23483,-0.037995
2.08,4.579666,0.713366,8.693238,0.009204,0.181373,0.037246,0.97025,0.018964,-0.238412,-0.037617
2.09,4.689703,0.763889,8.947393,-0.083367,0.255965,0.314489,0.969437,0.017345,-0.241863,-0.037319
2.1,4.922302,0.577647,9.340492,-0.136354,0.092307,0.759909,0.968635,0.015288,-0.245227,-0.037088
2.11,5.106978,0.50007,9.556385,-0.152137,0.03896,1.033074,0.967822,0.013388,-0.248558,-0.036891
2.12,5.269818,0.582752,9.681561,-0.143486,0.140192,1.223726,0.967019,0.011916,-0.251781,-0.036575
2.13,5.319869,0.545609,9.44024,-0.050423,0.125692,1.036186,0.966234,0.010966,-0.254882,-0.036152
2.14,5.313284,0.360292,9.121173,0.040878,-0.040319,0.749175,0.965486,0.0104,-0.257784,-0.035731
2.15,5.277251,0.213207,8.761702,0.136708,-0.177207,0.415309,0.964787,0.010295,-0.260432,-0.035433
2.16,5.258791,0.332923,8.885846,0.009056,-0.072983,0.51777,0.964138,0.010593,-0.262833,-0.035274
2.17,5.229842,0.452915,9.116815,-0.18157,0.021939,0.705822,0.963515,0.011211,-0.2651,-0.035133
2.18,5.29528,0.674593,9.221448,-0.232035,0.216884,0.83762,0.962871,0.012093,-0.267422,-0.034918
2.19,5.467765,0.832802,9.119507,-0.088747,0.358938,0.846508,0.962191,0.012986,-0.269871,-0.034476
2.2,5.554084,0.896306,8.803787,0.088408,0.426746,0.626071,0.961455,0.013587,-0.272525,-0.03392
2.21,5.704248,0.899766,8.404812,0.366579,0.452654,0.368144,0.960697,0.013582,-0.275252,-0.033374
2.22,5.687677,0.732569,8.254589,0.377492,0.308617,0.226563,0.959935,0.012961,-0.277957,-0.033113
2.23,5.824396,0.473126,8.094192,0.527126,0.075807,0.156239,0.959181,0.011889,-0.280597,-0.033112
2.24,5.875674,0.295588,8.364796,0.372635,-0.094498,0.406543,0.95844,0.010723,-0.283131,-0.033402
2.25,5.84189,0.321773,8.567031,0.181896,-0.066634,0.559751,0.957711,0.009871,-0.28557,-0.033801
2.26,5.84483,0.485402,8.780684,0.013244,0.090757,0.746167,0.956987,0.009436,-0.287972,-0.03404
2.27,5.814637,0.506101,8.617623,0.025438,0.117018,0.594762,0.956255,0.009236,-0.290387,-0.03415
2.28,5.942771,0.541329,8.352192,0.223004,0.164144,0.448489,0.955475,0.008929,-0.292942,-0.034238
2.29,5.999831,0.552649,8.228298,0.281713,0.191805,0.380048,0.954653,0.008231,-0.295602,-0.03449
2.3,5.961463,0.333078,7.832256,0.418061,0.006973,0.026983,0.953791,0.007001,-0.298339,-0.035029
2.31,5.925733,0.070074,7.682665,0.422027,-0.228426,-0.121866,0.952946,0.005453,-0.300958,-0.035883
2.32,5.965264,-0.173772,7.882345,0.290436,-0.46194,0.058886,0.952152,0.004044,-0.303362,-0.036896
2.33,6.001021,-0.334406,8.181234,0.099168,-0.626958,0.319121,0.951404,0.003186,-0.305585,-0.037917
2.34,5.915391,-0.296538,8.207596,-0.032948,-0.599658,0.290953,0.950659,0.003123,-0.307803,-0.038657
2.35,5.960821,-0.011102,8.221836,-0.054552,-0.337605,0.33684,0.949875,0.003764,-0.310162,-0.039027
2.36,6.252141,0.235846,7.850911,0.346213,-0.110196,0.219731,0.94904,0.004708,-0.312686,-0.03908
2.37,6.286579,0.399251,7.56544,0.485244,0.047081,0.01983,0.948128,0.005444,-0.31544,-0.039007
2.38,6.314411,0.199912,7.103477,0.724596,-0.146899,-0.335123,0.947149,0.005853,-0.318359,-0.039015
2.39,6.387727,0.145876,6.953985,0.813295,-0.201579,-0.406313,0.946126,0.005879,-0.321344,-0.039358
